lat,lon,bearing,image_path,way_id,node_id,offset_id
-38.161631,145.103183,294,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161631\145.103183\294\gsv_0.jpg,30735301,638345374,10
-38.161626,145.103170,294,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161626\145.103170\294\gsv_0.jpg,30735301,638345374,20
-38.161668,145.103287,114,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161668\145.103287\114\gsv_0.jpg,30735301,638345398,-20
-38.161663,145.103274,114,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161663\145.103274\114\gsv_0.jpg,30735301,638345398,-10
-38.161626,145.103170,295,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161626\145.103170\295\gsv_0.jpg,30735301,638345398,0
-38.161590,145.103072,295,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161590\145.103072\295\gsv_0.jpg,30735301,638345398,10
-38.161590,145.103072,295,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161590\145.103072\295\gsv_0.jpg,30735301,638345398,20
-38.163399,145.100335,53,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163399\145.100335\53\gsv_0.jpg,30735301,339937530,-20
-38.163441,145.100264,53,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163441\145.100264\53\gsv_0.jpg,30735301,339937530,-10
-38.163495,145.100173,233,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163495\145.100173\233\gsv_0.jpg,30735301,339937530,0
-38.166241,145.101005,53,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166241\145.101005\53\gsv_0.jpg,30735310,339937639,0
-38.166187,145.101096,53,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166187\145.101096\53\gsv_0.jpg,30735310,339937639,10
-38.166180,145.101108,53,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166180\145.101108\53\gsv_0.jpg,30735310,339937639,20
-38.165387,145.101359,173,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165387\145.101359\173\gsv_0.jpg,30735310,339937644,-20
-38.165297,145.101345,173,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165297\145.101345\173\gsv_0.jpg,30735310,339937644,-10
-38.165208,145.101331,339,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165208\145.101331\339\gsv_0.jpg,30735310,339937644,0
-38.165129,145.101276,331,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165129\145.101276\331\gsv_0.jpg,30735310,339937644,10
-38.165050,145.101222,331,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165050\145.101222\331\gsv_0.jpg,30735310,339937644,20
-38.163645,145.100300,146,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163645\145.100300\146\gsv_0.jpg,30735310,339937530,-20
-38.163570,145.100237,146,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163570\145.100237\146\gsv_0.jpg,30735310,339937530,-10
-38.163495,145.100173,320,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163495\145.100173\320\gsv_0.jpg,30735310,339937530,0
-38.163435,145.100089,312,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163435\145.100089\312\gsv_0.jpg,30735310,339937530,10
-38.163374,145.100004,312,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163374\145.100004\312\gsv_0.jpg,30735310,339937530,20
-38.162701,145.099015,133,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162701\145.099015\133\gsv_0.jpg,30735310,3662484751,-20
-38.162639,145.098931,133,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162639\145.098931\133\gsv_0.jpg,30735310,3662484751,-10
-38.162578,145.098848,313,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162578\145.098848\313\gsv_0.jpg,30735310,3662484751,0
-38.162536,145.098790,313,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162536\145.098790\313\gsv_0.jpg,30735310,3662484751,10
-38.162536,145.098790,313,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162536\145.098790\313\gsv_0.jpg,30735310,3662484751,20
-38.166706,145.101747,268,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166706\145.101747\268\gsv_0.jpg,32656621,30204323,0
-38.166709,145.101633,268,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166709\145.101633\268\gsv_0.jpg,32656621,30204323,10
-38.166710,145.101590,268,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166710\145.101590\268\gsv_0.jpg,32656621,30204323,20
-38.166706,145.101747,88,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166706\145.101747\88\gsv_0.jpg,32656621,367132842,-20
-38.166707,145.101705,88,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166707\145.101705\88\gsv_0.jpg,32656621,367132842,-10
-38.166710,145.101590,268,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166710\145.101590\268\gsv_0.jpg,32656621,367132842,0
-38.169692,145.105045,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.169692\145.105045\58\gsv_0.jpg,32656661,607649480,0
-38.169673,145.105084,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.169673\145.105084\58\gsv_0.jpg,32656661,607649480,10
-38.169673,145.105084,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.169673\145.105084\58\gsv_0.jpg,32656661,607649480,20
-38.168769,145.106933,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168769\145.106933\238\gsv_0.jpg,841124846,638346230,-20
-38.168722,145.107030,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168722\145.107030\238\gsv_0.jpg,841124846,638346230,-10
-38.168674,145.107127,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168674\145.107127\59\gsv_0.jpg,841124846,638346230,0
-38.168628,145.107225,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168628\145.107225\59\gsv_0.jpg,841124846,638346230,10
-38.168582,145.107323,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168582\145.107323\59\gsv_0.jpg,841124846,638346230,20
-38.167617,145.109277,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167617\145.109277\238\gsv_0.jpg,841124846,1323522744,-20
-38.167569,145.109374,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167569\145.109374\238\gsv_0.jpg,841124846,1323522744,-10
-38.167521,145.109470,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167521\145.109470\59\gsv_0.jpg,841124846,1323522744,0
-38.167474,145.109567,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167474\145.109567\59\gsv_0.jpg,841124846,1323522744,10
-38.167427,145.109665,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167427\145.109665\59\gsv_0.jpg,841124846,1323522744,20
-38.168637,145.104215,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168637\145.104215\59\gsv_0.jpg,32656664,2163733811,0
-38.168592,145.104313,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168592\145.104313\59\gsv_0.jpg,32656664,2163733811,10
-38.168546,145.104411,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168546\145.104411\59\gsv_0.jpg,32656664,2163733811,20
-38.168147,145.105266,239,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168147\145.105266\239\gsv_0.jpg,32656664,367133489,-20
-38.168102,145.105364,239,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168102\145.105364\239\gsv_0.jpg,32656664,367133489,-10
-38.168056,145.105463,61,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168056\145.105463\61\gsv_0.jpg,32656664,367133489,0
-38.168017,145.105565,64,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168017\145.105565\64\gsv_0.jpg,32656664,367133489,10
-38.167978,145.105668,64,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167978\145.105668\64\gsv_0.jpg,32656664,367133489,20
-38.167240,145.107360,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167240\145.107360\238\gsv_0.jpg,32656664,367133492,-20
-38.167192,145.107458,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167192\145.107458\238\gsv_0.jpg,32656664,367133492,-10
-38.167145,145.107555,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167145\145.107555\58\gsv_0.jpg,32656664,367133492,0
-38.167098,145.107652,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167098\145.107652\58\gsv_0.jpg,32656664,367133492,10
-38.167075,145.107698,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167075\145.107698\58\gsv_0.jpg,32656664,367133492,20
-38.166800,145.108007,211,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166800\145.108007\211\gsv_0.jpg,32656664,1323577928,-20
-38.166723,145.108066,211,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166723\145.108066\211\gsv_0.jpg,32656664,1323577928,-10
-38.166646,145.108126,31,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166646\145.108126\31\gsv_0.jpg,32656664,1323577928,0
-38.166569,145.108186,32,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166569\145.108186\32\gsv_0.jpg,32656664,1323577928,10
-38.166556,145.108196,32,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166556\145.108196\32\gsv_0.jpg,32656664,1323577928,20
-38.166445,145.108390,234,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166445\145.108390\234\gsv_0.jpg,32656664,1323522592,-20
-38.166393,145.108483,234,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166393\145.108483\234\gsv_0.jpg,32656664,1323522592,-10
-38.166340,145.108576,56,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166340\145.108576\56\gsv_0.jpg,32656664,1323522592,0
-38.166291,145.108671,57,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166291\145.108671\57\gsv_0.jpg,32656664,1323522592,10
-38.166242,145.108767,57,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166242\145.108767\57\gsv_0.jpg,32656664,1323522592,20
-38.165906,145.109419,237,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165906\145.109419\237\gsv_0.jpg,32656664,367133496,-20
-38.165857,145.109515,237,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165857\145.109515\237\gsv_0.jpg,32656664,367133496,-10
-38.165808,145.109611,55,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165808\145.109611\55\gsv_0.jpg,32656664,367133496,0
-38.165752,145.109701,52,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165752\145.109701\52\gsv_0.jpg,32656664,367133496,10
-38.165697,145.109791,52,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165697\145.109791\52\gsv_0.jpg,32656664,367133496,20
-38.165538,145.110050,202,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165538\145.110050\202\gsv_0.jpg,32656664,607655025,-20
-38.165514,145.110063,202,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165514\145.110063\202\gsv_0.jpg,32656664,607655025,-10
-38.165431,145.110106,22,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165431\145.110106\22\gsv_0.jpg,32656664,607655025,0
-38.165347,145.110150,22,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165347\145.110150\22\gsv_0.jpg,32656664,607655025,10
-38.165264,145.110193,22,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165264\145.110193\22\gsv_0.jpg,32656664,607655025,20
-38.162495,145.110212,150,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162495\145.110212\150\gsv_0.jpg,32656664,768939492,-20
-38.162417,145.110155,150,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162417\145.110155\150\gsv_0.jpg,32656664,768939492,-10
-38.162339,145.110098,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162339\145.110098\330\gsv_0.jpg,32656664,768939492,0
-38.162261,145.110041,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162261\145.110041\330\gsv_0.jpg,32656664,768939492,10
-38.162183,145.109984,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162183\145.109984\330\gsv_0.jpg,32656664,768939492,20
-38.161969,145.109753,128,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161969\145.109753\128\gsv_0.jpg,32656664,3138152333,-20
-38.161914,145.109663,128,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161914\145.109663\128\gsv_0.jpg,32656664,3138152333,-10
-38.161858,145.109573,308,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161858\145.109573\308\gsv_0.jpg,32656664,3138152333,0
-38.161803,145.109483,308,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161803\145.109483\308\gsv_0.jpg,32656664,3138152333,10
-38.161747,145.109393,308,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161747\145.109393\308\gsv_0.jpg,32656664,3138152333,20
-38.161024,145.103975,100,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161024\145.103975\100\gsv_0.jpg,32656664,768939447,-20
-38.161008,145.103863,100,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.161008\145.103863\100\gsv_0.jpg,32656664,768939447,-10
-38.160992,145.103751,280,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.160992\145.103751\280\gsv_0.jpg,32656664,768939447,0
-38.160976,145.103641,280,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.160976\145.103641\280\gsv_0.jpg,32656664,768939447,10
-38.160976,145.103641,280,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.160976\145.103641\280\gsv_0.jpg,32656664,768939447,20
-38.160992,145.103751,100,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.160992\145.103751\100\gsv_0.jpg,32656664,367133524,-20
-38.160992,145.103751,100,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.160992\145.103751\100\gsv_0.jpg,32656664,367133524,-10
-38.160976,145.103641,280,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.160976\145.103641\280\gsv_0.jpg,32656664,367133524,0
-38.163952,145.102002,112,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163952\145.102002\112\gsv_0.jpg,32656665,638345458,0
-38.163985,145.102108,112,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163985\145.102108\112\gsv_0.jpg,32656665,638345458,10
-38.163992,145.102131,112,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163992\145.102131\112\gsv_0.jpg,32656665,638345458,20
-38.163952,145.102002,292,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163952\145.102002\292\gsv_0.jpg,32656665,367133525,-20
-38.163959,145.102025,292,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163959\145.102025\292\gsv_0.jpg,32656665,367133525,-10
-38.163992,145.102131,116,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163992\145.102131\116\gsv_0.jpg,32656665,367133525,0
-38.164038,145.102229,121,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164038\145.102229\121\gsv_0.jpg,32656665,367133525,10
-38.164051,145.102257,121,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164051\145.102257\121\gsv_0.jpg,32656665,367133525,20
-38.163992,145.102131,301,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163992\145.102131\301\gsv_0.jpg,32656665,768939466,-20
-38.164005,145.102159,301,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164005\145.102159\301\gsv_0.jpg,32656665,768939466,-10
-38.164051,145.102257,121,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164051\145.102257\121\gsv_0.jpg,32656665,768939466,0
-38.164088,145.102334,121,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164088\145.102334\121\gsv_0.jpg,32656665,768939466,10
-38.164088,145.102334,121,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164088\145.102334\121\gsv_0.jpg,32656665,768939466,20
-38.164363,145.102537,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164363\145.102537\330\gsv_0.jpg,32656665,3113751867,-20
-38.164440,145.102595,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164440\145.102595\330\gsv_0.jpg,32656665,3113751867,-10
-38.164518,145.102653,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164518\145.102653\148\gsv_0.jpg,32656665,3113751867,0
-38.164592,145.102718,145,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164592\145.102718\145\gsv_0.jpg,32656665,3113751867,10
-38.164665,145.102784,145,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164665\145.102784\145\gsv_0.jpg,32656665,3113751867,20
-38.164607,145.102732,325,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164607\145.102732\325\gsv_0.jpg,32656665,367133527,-20
-38.164681,145.102798,325,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164681\145.102798\325\gsv_0.jpg,32656665,367133527,-10
-38.164754,145.102863,147,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164754\145.102863\147\gsv_0.jpg,32656665,367133527,0
-38.164830,145.102924,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164830\145.102924\148\gsv_0.jpg,32656665,367133527,10
-38.164906,145.102985,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164906\145.102985\148\gsv_0.jpg,32656665,367133527,20
-38.166278,145.104083,328,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166278\145.104083\328\gsv_0.jpg,32656665,367133528,-20
-38.166354,145.104144,328,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166354\145.104144\328\gsv_0.jpg,32656665,367133528,-10
-38.166430,145.104205,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166430\145.104205\148\gsv_0.jpg,32656665,367133528,0
-38.166507,145.104265,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166507\145.104265\149\gsv_0.jpg,32656665,367133528,10
-38.166584,145.104324,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166584\145.104324\149\gsv_0.jpg,32656665,367133528,20
-38.167086,145.104711,329,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167086\145.104711\329\gsv_0.jpg,32656665,768939510,-20
-38.167163,145.104771,329,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167163\145.104771\329\gsv_0.jpg,32656665,768939510,-10
-38.167240,145.104830,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167240\145.104830\149\gsv_0.jpg,32656665,768939510,0
-38.167316,145.104890,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167316\145.104890\149\gsv_0.jpg,32656665,768939510,10
-38.167393,145.104949,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167393\145.104949\149\gsv_0.jpg,32656665,768939510,20
-38.167902,145.105344,329,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167902\145.105344\329\gsv_0.jpg,32656665,367133489,-20
-38.167979,145.105403,329,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167979\145.105403\329\gsv_0.jpg,32656665,367133489,-10
-38.168056,145.105463,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168056\145.105463\149\gsv_0.jpg,32656665,367133489,0
-38.164754,145.102863,61,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164754\145.102863\61\gsv_0.jpg,32656667,367133527,0
-38.164711,145.102963,61,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164711\145.102963\61\gsv_0.jpg,32656667,367133527,10
-38.164667,145.103063,61,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164667\145.103063\61\gsv_0.jpg,32656667,367133527,20
-38.164275,145.103494,202,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164275\145.103494\202\gsv_0.jpg,32656667,367133531,-20
-38.164192,145.103538,202,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164192\145.103538\202\gsv_0.jpg,32656667,367133531,-10
-38.164108,145.103581,22,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164108\145.103581\22\gsv_0.jpg,32656667,367133531,0
-38.164025,145.103623,21,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164025\145.103623\21\gsv_0.jpg,32656667,367133531,10
-38.163941,145.103665,21,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163941\145.103665\21\gsv_0.jpg,32656667,367133531,20
-38.163071,145.104096,201,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163071\145.104096\201\gsv_0.jpg,32656667,367133532,-20
-38.162987,145.104138,201,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162987\145.104138\201\gsv_0.jpg,32656667,367133532,-10
-38.162904,145.104180,21,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162904\145.104180\21\gsv_0.jpg,32656667,367133532,0
-38.162819,145.104220,21,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162819\145.104220\21\gsv_0.jpg,32656667,367133532,10
-38.162735,145.104261,21,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162735\145.104261\21\gsv_0.jpg,32656667,367133532,20
-38.162115,145.105424,279,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162115\145.105424\279\gsv_0.jpg,32656667,367133540,-20
-38.162128,145.105537,279,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162128\145.105537\279\gsv_0.jpg,32656667,367133540,-10
-38.162142,145.105650,98,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162142\145.105650\98\gsv_0.jpg,32656667,367133540,0
-38.162153,145.105763,97,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162153\145.105763\97\gsv_0.jpg,32656667,367133540,10
-38.162164,145.105876,97,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162164\145.105876\97\gsv_0.jpg,32656667,367133540,20
-38.162239,145.106633,277,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162239\145.106633\277\gsv_0.jpg,32656667,367133541,-20
-38.162250,145.106746,277,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162250\145.106746\277\gsv_0.jpg,32656667,367133541,-10
-38.162261,145.106859,98,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162261\145.106859\98\gsv_0.jpg,32656667,367133541,0
-38.162274,145.106972,98,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162274\145.106972\98\gsv_0.jpg,32656667,367133541,10
-38.162287,145.107085,98,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162287\145.107085\98\gsv_0.jpg,32656667,367133541,20
-38.162654,145.108981,329,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162654\145.108981\329\gsv_0.jpg,32656667,768939484,-20
-38.162731,145.109040,329,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162731\145.109040\329\gsv_0.jpg,32656667,768939484,-10
-38.162808,145.109099,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162808\145.109099\149\gsv_0.jpg,32656667,768939484,0
-38.162868,145.109144,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162868\145.109144\149\gsv_0.jpg,32656667,768939484,10
-38.162868,145.109144,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162868\145.109144\149\gsv_0.jpg,32656667,768939484,20
-38.163435,145.109041,19,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163435\145.109041\19\gsv_0.jpg,32656667,367133549,-20
-38.163520,145.109004,19,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163520\145.109004\19\gsv_0.jpg,32656667,367133549,-10
-38.163606,145.108968,196,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163606\145.108968\196\gsv_0.jpg,32656667,367133549,0
-38.163693,145.108940,194,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163693\145.108940\194\gsv_0.jpg,32656667,367133549,10
-38.163780,145.108912,194,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163780\145.108912\194\gsv_0.jpg,32656667,367133549,20
-38.164372,145.108741,7,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164372\145.108741\7\gsv_0.jpg,32656667,367133550,-20
-38.164462,145.108726,7,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164462\145.108726\7\gsv_0.jpg,32656667,367133550,-10
-38.164551,145.108711,179,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164551\145.108711\179\gsv_0.jpg,32656667,367133550,0
-38.164639,145.108734,168,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164639\145.108734\168\gsv_0.jpg,32656667,367133550,10
-38.164728,145.108757,168,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164728\145.108757\168\gsv_0.jpg,32656667,367133550,20
-38.165655,145.109488,328,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165655\145.109488\328\gsv_0.jpg,32656667,367133496,-20
