node_id,offset_id,lat,lon,bearing
367133549,-20,-38.16343493205502,145.10904104605743,18.800165864126768
367133549,-10,-38.16352021603389,145.10900427307158,18.800165864126768
367133549,0,-38.1636055,145.1089675,195.86024742773668
367133549,10,-38.16369292914575,145.1089399701815,-166.03892194404295
367133549,20,-38.16378035828375,145.10891244029725,-166.03892194404295
367133550,-20,-38.16437242743268,145.10874076715072,7.41869947487954
367133550,-10,-38.164461763717945,145.10872603359334,7.41869947487954
367133550,0,-38.1645511,145.1087113,179.38579252766385
367133550,10,-38.16463936497262,145.10873415428694,168.44636162703134
367133550,20,-38.16472762993947,145.10875700862897,168.44636162703134
367133496,-20,-38.16565541992733,145.10948830980155,-32.371310507911396
367133496,-10,-38.165731509980056,145.10954940483728,-32.371310507911396
367133496,0,-38.1658076,145.1096105,147.62921288055333
367133540,0,-38.162142,145.1056497,182.6888255010452
367133540,10,-38.16223199127116,145.10564434715016,-177.3111744989548
367133540,20,-38.162321982540696,145.1056389942872,-177.3111744989548
367133556,-20,-38.16383503244614,145.10642230558412,-50.14538274792659
367133556,-10,-38.16389276625602,145.106509902723,-50.14538274792659
367133556,0,-38.1639505,145.1065975,125.75370733987046
367133556,10,-38.16399760650235,145.1066947660806,121.52567915021388
367133556,20,-38.164044712923776,145.10679203228642,121.52567915021388
367133550,-20,-38.1644814,145.1085218,-65.02074778671872
367133550,-10,-38.16451305566661,145.10860786511483,-65.02074778671872
367133550,0,-38.1645511,145.1087113,114.97936930942242
367133541,0,-38.1622608,145.1068594,189.49460124673334
367133541,10,-38.16234965631793,145.10684057782484,-170.50539875326666
367133541,20,-38.16243851263148,145.106821755604,-170.50539875326666
367133549,-20,-38.163560359228526,145.1087465639168,-75.49117219035409
367133549,-10,-38.16358292966626,145.10885703192434,-75.49117219035409
367133549,0,-38.1636055,145.1089675,104.50928567951281
367133556,0,-38.1639505,145.1065975,211.89946610269922
367133556,10,-38.164026984651905,145.1065372019933,-148.10053389730078
367133556,20,-38.16410346927185,145.10647690386054,-148.10053389730078
367133565,-20,-38.16456493124161,145.1061130981638,31.899839943749242
367133565,-10,-38.16464141563678,145.10605279914492,31.899839943749242
367133565,0,-38.1647179,145.1059925,213.1931092915541
367133565,10,-38.164792182692565,145.10592793592508,-145.54138467429232
367133565,20,-38.1648664653487,145.10586337171912,-145.54138467429232
367133566,-20,-38.165331435253194,145.10545923044538,34.45902464226493
367133566,-10,-38.165405717644816,145.1053946652882,34.45902464226493
367133566,0,-38.16548,145.1053301,214.79126099318682
367133566,10,-38.16555364912826,145.10526438114437,-144.8355765163904
367133566,20,-38.16562729821883,145.10519866215645,-144.8355765163904
367133528,-20,-38.166329871278876,145.10439522325194,56.27849230325108
367133528,-10,-38.166379885678005,145.10430031169082,56.27849230325108
367133528,0,-38.1664299,145.1042054,236.27816911751512
367133531,0,-38.1641085,145.1035813,114.2673373374061
367133531,10,-38.164145526644454,145.10368532509767,114.2673373374061
367133531,20,-38.16418255319653,145.10378935030056,114.2673373374061
367133566,-20,-38.16537024430525,145.10514910768447,-52.4725688647553
367133566,-10,-38.16542512218775,145.1052396037744,-52.4725688647553
367133566,0,-38.16548,145.1053301,122.90735347437263
367133566,10,-38.16552307515238,145.10543032145299,118.56353544891716
367133566,20,-38.1655661502189,145.10553054302392,118.56353544891716
367133492,-20,-38.16699228689385,145.1074343882593,-31.873105108740013
367133492,-10,-38.167068793462875,145.10749464406666,-31.873105108740013
367133492,0,-38.1671453,145.1075549,148.127345563152
458401333,0,-38.1756013,145.1096293,58.09572757380079
458401333,10,-38.175553687114686,145.1097261850092,58.09572757380079
458401333,20,-38.17550607414906,145.10982306989231,58.09572757380079
458415365,-20,-38.17875735225613,145.10574355166705,-120.46455948324967
458415365,-10,-38.17871167616945,145.10584192589494,-120.46455948324967
458415365,0,-38.178666,145.1059403,59.069733150904966
458415365,10,-38.178619458810765,145.10603802118297,58.89513071614352
458415365,20,-38.17857291753983,145.1061357422416,58.89513071614352
458415367,-20,-38.175942130236635,145.107302167609,150.24859063682106
458415367,-10,-38.175863915132496,145.10724553374394,150.24859063682106
458415367,0,-38.1757857,145.1071889,330.247830017875
458415371,-20,-38.176995033555514,145.10445971764423,-77.54297597590643
458415371,-10,-38.17701446683067,145.1045711587925,-77.54297597590643
458415371,0,-38.1770339,145.1046826,63.322985296390904
458415371,10,-38.17698583030836,145.10477912422576,57.75285900340923
458415371,20,-38.176937760536994,145.1048756483247,57.75285900340923
458415367,-20,-38.17588184328467,145.10699585775384,-122.24869010248696
458415367,-10,-38.17583377168221,145.10709237894034,-122.24869010248696
458415367,0,-38.1757857,145.1071889,58.65722566051592
458415367,10,-38.17575033839111,145.10729386702732,66.88906558875146
458415367,20,-38.1757149766882,145.10739883395317,66.88906558875146
458415368,-20,-38.17517798009498,145.10903788902957,-122.26252715468107
458415368,-10,-38.17512989008735,145.1091343945782,-122.26252715468107
458415368,0,-38.1750818,145.1092309,57.738002839911296
3947848988,-20,-38.17427610867513,145.09991293868075,-29.51929491694876
3947848988,-10,-38.174354504351555,145.09996916928012,-29.51929491694876
3947848988,0,-38.1744329,145.1000254,150.48103716267119
458581488,0,-38.173991,145.1051738,186.22887977940997
458581488,10,-38.17408055841722,145.10516141755812,-173.77112022059003
458581488,20,-38.17417011683175,145.10514903508596,-173.77112022059003
458581468,-20,-38.17645319981587,145.10190291964747,58.40448213436275
458581468,-10,-38.17650039994835,145.10180570988643,58.40448213436275
458581468,0,-38.1765476,145.1017085,238.40249452567963
458581592,-20,-38.17380937356817,145.09438504727322,95.08619695173421
458581592,-10,-38.1738013868391,145.09427137362422,95.08619695173421
458581592,0,-38.1737934,145.0941577,275.0859136998283
458581611,-20,-38.17295006594799,145.0946920844459,105.17520695419341
458581611,-10,-38.17292648302569,145.09458194218746,105.17520695419341
458581611,0,-38.1729029,145.0944718,285.17405375446043
458581698,0,-38.1682396,145.0967608,297.35037731787406
458581698,10,-38.168198209677726,145.09665944216664,-62.649622682125965
458581698,20,-38.168156819267686,145.0965580844479,-62.649622682125965
458581704,-20,-38.16729148475317,145.09443911030073,117.35193731025629
458581704,-10,-38.16725009242048,145.09433775509302,117.35193731025629
458581704,0,-38.1672087,145.0942364,297.126893401233
458581704,10,-38.16716832661679,145.0941343876214,-63.375421341364515
458581704,20,-38.16712795314468,145.09403237535537,-63.375421341364515
3110272748,-20,-38.166843448463624,145.09331352260858,116.62527503266085
3110272748,-10,-38.16680307427626,145.09321151124803,116.62527503266085
3110272748,0,-38.1667627,145.0931095,297.22238047059966
3110272748,10,-38.16671968709565,145.09300923397325,-61.48158496516679
3110272748,20,-38.166676674105375,145.09290896806436,-61.48158496516679
3110266459,-20,-38.16662942642705,145.0927988312054,118.51873093133887
3110266459,-10,-38.16658641325648,145.09269856554377,118.51873093133887
3110266459,0,-38.1665434,145.0925983,297.85406862321577
3110266459,10,-38.166501817209365,145.09249707097933,-62.51173351392557
3110266459,20,-38.16646023433115,145.0923958420737,-62.51173351392557
1470081065,0,-38.1660331,145.0990819,17.276477159397597
1470081065,10,-38.16596049999999,145.0991105,17.276477159397597
1470081065,20,-38.16596049999999,145.0991105,17.276477159397597
458581757,-20,-38.1657307818646,145.0955380848855,40.88651805687867
458581757,-10,-38.165798890956445,145.09546339251224,40.88651805687867
458581757,0,-38.165867,145.0953887,218.73966013611096
458581757,10,-38.16594146612287,145.09532447482746,-145.7481235963389
458581757,20,-38.1659688,145.0953009,-145.7481235963389
458581704,-20,-38.16705757955415,145.09436068445785,32.99528315750506
458581704,-10,-38.16713313979401,145.09429854229307,32.99528315750506
458581704,0,-38.1672087,145.0942364,212.99507367052024
1459466813,0,-38.1655065,145.0946865,132.5528185234479
1459466813,10,-38.165567425371,145.0947705597251,132.5528185234479
1459466813,20,-38.16559130000001,145.0948035,132.5528185234479
458581757,-20,-38.16583059999999,145.0952996,-62.64057591270479
458581757,-10,-38.16583059999999,145.0952996,-62.64057591270479
458581757,0,-38.165867,145.0953887,117.35947914573805
458581783,0,-38.1701031,145.0954865,114.09408587467965
458581783,10,-38.1701398780929,145.0955906749623,114.09408587467965
458581783,20,-38.170176656093155,145.09569485002928,114.09408587467965
458581794,-20,-38.17068789999999,145.09647,-69.67526445982587
458581794,-10,-38.1706990079305,145.09650798695097,-69.67526445982587
458581794,0,-38.1707303,145.096615,110.30562552746147
458581794,10,-38.17076155465205,145.09672203063874,110.2994270803234
458581794,20,-38.17079280920638,145.0968290613689,110.2994270803234
458581799,-20,-38.1708634,145.0970708,-60.63059516924967
458581799,-10,-38.1709069161982,145.09716874850764,-60.63059516924967
458581799,0,-38.1709511,145.0972682,129.52312179137553
458581799,10,-38.171013263932835,145.09735079816124,133.63154981218935
458581799,20,-38.171075427806926,145.09743339646283,133.63154981218935
458581807,-20,-38.171726832806385,145.0979040345201,-12.851326606967337
458581807,-10,-38.17181466640659,145.09792941722958,-12.851326606967337
458581807,0,-38.1719025,145.0979548,181.09792283028642
458581807,10,-38.17199088221946,145.09793268307251,-168.8251436711389
458581807,20,-38.17207926443343,145.09791056609157,-168.8251436711389
458581811,-20,-38.17249380565425,145.09777708073543,18.171679956350566
458581811,-10,-38.172579402833136,145.09774149040933,18.171679956350566
458581811,0,-38.172665,145.0977059,198.17158978562816
458581794,0,-38.1707303,145.096615,197.18883985644032
458581794,10,-38.170816366520604,145.09658127552456,-162.81116014355968
458581794,20,-38.17090243303026,145.09654755096977,-162.81116014355968
458581814,-20,-38.1718045672431,145.0961940510103,17.18914169516598
458581814,-10,-38.17189063362702,145.0961603255448,17.18914169516598
458581814,0,-38.1719767,145.0961266,197.18883985644032
3110274994,-20,-38.169807424165576,145.09309057230357,-62.005057453420534
3110274994,-10,-38.16984971212617,145.09319133609358,-62.005057453420534
3110274994,0,-38.169892,145.0932921,117.95468727580482
3110274994,10,-38.16993353796069,145.09339336321932,117.45621158983997
3110274994,20,-38.16997507583375,145.09349462655356,117.45621158983997
3110274995,-20,-38.169932024335075,145.09338967322495,-62.543973870819514
3110274995,-10,-38.16997356221135,145.09349093655499,-62.543973870819514
3110274995,0,-38.1700151,145.0935922,116.87046582447678
3110274995,10,-38.170055670377934,145.0936940908608,116.76488758434334
3110274995,20,-38.17009624066718,145.09379598183455,116.76488758434334
458581859,-20,-38.17060216189944,145.0950666148964,-63.236149545989534
458581859,-10,-38.17064273099406,145.09516850739172,-63.236149545989534
458581859,0,-38.1706833,145.0952704,116.76488758434334
458581799,0,-38.1709511,145.0972682,27.684266381537242
458581799,10,-38.17087132309372,145.09732121929198,27.684266381537242
458581799,20,-38.17079154616242,145.09737423846835,27.684266381537242
458581856,-20,-38.16714320240338,145.09790026732205,124.01793424970879
458581856,-10,-38.167092801239995,145.0978056835959,124.01793424970879
458581856,0,-38.1670424,145.0977111,304.0173062787885
367133525,-20,-38.163824354089634,145.1022139871423,21.32366400146031
367133525,-10,-38.16390827705274,145.10217249361872,21.32366400146031
367133525,0,-38.1639922,145.102131,201.23094900736115
367133525,10,-38.16407645318615,145.1020905942269,-159.26160162400532
367133525,20,-38.164160706357166,145.10205018836072,-159.26160162400532
768939206,-20,-38.1651479,145.1016857,8.291239056791069
768939206,-10,-38.16523645122788,145.10166935516781,8.291239056791069
768939206,0,-38.1653256,145.1016529,188.29121878863867
3110291942,-20,-38.1702273,145.10035,-85.16498211343117
3110291942,-10,-38.170231606513504,145.1004144886607,-85.16498211343117
3110291942,0,-38.1702392,145.1005282,94.83512801417552
607647730,0,-38.1739164,145.1058551,328.85737997405676
607647730,10,-38.173839293282775,145.10579607896858,-31.14262002594323
607647730,20,-38.17376218653488,145.1057370580615,-31.14262002594323
607648588,-20,-38.17060721609807,145.10332223126426,148.8590183013381
607648588,-10,-38.170530108064376,145.10326321556994,148.8590183013381
607648588,0,-38.170453,145.1032042,328.85737997405676
638346157,0,-38.1700835,145.1053486,58.00778574790249
638346157,10,-38.170035769737936,145.10544538502063,58.00778574790249
638346157,20,-38.169988039395726,145.105542169915,58.00778574790249
638346186,-20,-38.16916302553833,145.10724313134358,-121.41856201459615
638346186,-10,-38.169116062809735,145.10734051573428,-121.41856201459615
638346186,0,-38.1690691,145.1074379,58.52494795564909
638346186,10,-38.16902199343166,145.10753517273665,58.47430130019083
638346186,20,-38.16897488678239,145.1076324453481,58.47430130019083
638346191,-20,-38.167836012217286,145.1102966742253,-122.19937373262796
638346191,-10,-38.16778800614854,145.110393237176,-122.19937373262796
638346191,0,-38.16774,145.1104898,57.947961379994695
638346191,10,-38.16769226508764,145.11058657825717,58.00431287131295
638346191,20,-38.16764453009514,145.1106833563881,58.00431287131295
638346174,-20,-38.1667979,145.1124268,-104.30173248127633
638346174,-10,-38.16679785482409,145.11242702446202,-104.30173248127633
638346174,0,-38.1667756,145.1125376,75.69833598788787
638346230,0,-38.1686743,145.1071274,148.1641150525164
638346230,10,-38.1687508373721,145.10718759435193,148.1641150525164
638346230,20,-38.168827374712365,145.10724778882974,148.1641150525164
638346186,-20,-38.16891602548884,145.10731751037508,-31.836076830694303
638346186,-10,-38.16899256276036,145.1073777051246,-31.836076830694303
638346186,0,-38.1690691,145.1074379,148.7194173266388
638346186,10,-38.16914639762914,145.10749651524893,149.09291155478837
638346186,20,-38.16922369522801,145.10755513062165,149.09291155478837
638346234,-20,-38.169690414323114,145.1079092159132,-31.09825680839217
638346234,-10,-38.169767557176854,145.10796815789445,-31.09825680839217
638346234,0,-38.1698447,145.1080271,148.8991228611971
638346234,10,-38.16992183939114,145.10808604937202,148.8975552614308
638346234,20,-38.16999897875168,145.10814499886826,148.8975552614308
638346236,-20,-38.170179299999994,145.1082828,-24.072980236600202
638346236,-10,-38.170179299999994,145.1082828,-24.072980236600202
638346236,0,-38.1702362,145.108315,155.92703966298973
638346234,0,-38.1698447,145.1080271,58.62689857568573
638346234,10,-38.169797798130695,145.10812453234166,58.62689857568573
638346234,20,-38.16975089618019,145.10822196455848,58.62689857568573
768939206,0,-38.1653256,145.1016529,137.003441495786
768939206,10,-38.1653698,145.10170509999998,137.003441495786
768939206,20,-38.1653698,145.10170509999998,137.003441495786
768939222,-20,-38.16536979999999,145.1017051,-24.83055016584722
768939222,-10,-38.16542163810863,145.10173548112917,-24.83055016584722
768939222,0,-38.1655034,145.1017834,153.5803365962696
768939222,10,-38.165583659125566,145.10183523476056,152.98319172158918
768939222,20,-38.16566391822715,145.10188706963478,152.98319172158918
768939222,-20,-38.1654212,145.1017661,-9.434137385442794
768939222,-10,-38.1654212,145.1017661,-9.434137385442794
768939222,0,-38.1655034,145.1017834,170.5658733048253
768939447,0,-38.1609921,145.1037506,200.91339387358326
768939447,10,-38.16107625540225,145.1037098701527,-159.08660612641674
768939447,20,-38.161160410789144,145.1036691402117,-159.08660612641674
768939438,-20,-38.161538889410146,145.10348596100502,20.91360772120566
768939438,-10,-38.16162304471274,145.10344523054934,20.91360772120566
768939438,0,-38.1617072,145.1034045,201.0839573002454
768939438,10,-38.16179122974604,145.1033633557239,-158.8638784178663
768939438,20,-38.16187525947647,145.1033222113534,-158.8638784178663
768939466,-20,-38.16388344133262,145.10233889353893,21.136830868541246
768939466,-10,-38.16396747067413,145.1022977468167,21.136830868541246
768939466,0,-38.1640515,145.1022566,201.1361215821337
768939484,0,-38.1628082,145.1090986,59.276923513160995
768939484,10,-38.162762173723046,145.10919669064188,59.276923513160995
768939484,20,-38.16271614736381,145.1092947811604,59.276923513160995
768939492,-20,-38.162431353983656,145.1099017208592,-120.72369394924543
768939492,-10,-38.162385327032965,145.10999981049125,-120.72369394924543
768939492,0,-38.1623393,145.1100979,59.276923513160995
768939510,0,-38.1672395,145.10483,58.96318841975281
768939510,10,-38.167193050379005,145.104927775882,58.96318841975281
768939510,20,-38.16714660067624,145.10502555163993,58.96318841975281
892672208,0,-38.1717577,145.1104328,323.9540100624622
892672208,10,-38.171684857916915,145.11036564804485,-36.04598993753782
892672208,20,-38.171612015794494,145.11029849622335,-36.04598993753782
892672209,-20,-38.171518084464104,145.11021190289725,143.9542295825664
892672209,-10,-38.171445242251714,145.1101447513818,143.9542295825664
892672209,0,-38.1713724,145.1100776,320.3848179872293
892672209,10,-38.17131515283457,145.10998948304717,-50.54725704156108
892672209,20,-38.171272999999985,145.1099246,-50.54725704156108
892672211,-20,-38.17090910749648,145.10956844335402,147.5857642327242
892672211,-10,-38.170833053764675,145.10950727161347,147.5857642327242
892672211,0,-38.170757,145.1094461,327.5855780263733
892672211,-20,-38.17084883618248,145.1092497346943,-120.64320950636059
892672211,-10,-38.170802918132466,145.10934791740874,-120.64320950636059
892672211,0,-38.170757,145.1094461,52.61963467157048
892672211,10,-38.17068174852155,145.10950884340886,33.3540529891058
892672211,20,-38.17064569999999,145.1095389,33.3540529891058
367133532,0,-38.1629036,145.1041798,113.71748027144446
367133532,10,-38.162939836773674,145.1042842686491,113.71748027144446
367133532,20,-38.162976073454196,145.10438873740168,113.71748027144446
367133565,-20,-38.16461028625859,145.10580945768777,-53.32656847780163
367133565,-10,-38.16466409316521,145.10590097877662,-53.32656847780163
367133565,0,-38.1647179,145.1059925,122.18144323569226
367133565,10,-38.16476236588775,145.10609174119867,119.57550027273174
367133565,20,-38.1648068316913,145.10619098251783,119.57550027273174
1323522592,-20,-38.16618642176286,145.10845604224826,-31.5919000113589
1323522592,-10,-38.16626316089715,145.10851582106147,-31.5919000113589
1323522592,0,-38.1663399,145.1085756,148.98946187475468
1323522592,10,-38.166417220759186,145.1086341641736,149.1215177019482
1323522592,20,-38.16649454148814,145.10869272847094,149.1215177019482
1323522744,-20,-38.16736595931404,145.10935276824537,-30.879034934953136
1323522744,-10,-38.16744327967212,145.1094113340608,-30.879034934953136
1323522744,0,-38.1675206,145.1094699,149.1215177019482
638346236,0,-38.1702362,145.108315,238.211298424542
638346236,10,-38.170283658483385,145.10821800051102,-121.78870157545799
638346236,20,-38.17033111688625,145.10812100089626,-121.78870157545799
1323522755,-20,-38.17115168621972,145.106443803957,58.21257473261904
1323522755,-10,-38.171199143150105,145.1063468020414,58.21257473261904
1323522755,0,-38.1712466,145.1062498,238.211298424542
1323522496,-20,-38.17193578535998,145.10705137431415,58.43644008036225
1323522496,-10,-38.17198294272043,145.10695413721973,58.43644008036225
1323522496,0,-38.1720301,145.1068569,238.4351990383944
292456588,0,-38.1723214,145.1097947,134.61585316394422
292456588,10,-38.17238467489783,145.10987593479325,134.61585316394422
292456588,20,-38.17244794973878,145.10995716972698,134.61585316394422
3947848978,-20,-38.17455154154444,145.0998091497006,-112.84104320400486
3947848978,-10,-38.17451657081942,145.09991432490057,-112.84104320400486
3947848978,0,-38.1744816,145.1000195,67.1594739269959
1323577928,0,-38.1666459,145.1081259,148.01493464030278
1323577928,10,-38.166722313407725,145.1081863448948,148.01493464030278
1323577928,20,-38.166798726783334,145.1082467899157,148.01493464030278
1459466813,-20,-38.165355593958324,145.09481119890978,33.12029602646028
1459466813,-10,-38.1654310469962,145.09474884951914,33.12029602646028
1459466813,0,-38.1655065,145.0946865,213.1200869799399
458581811,-20,-38.172749266405724,145.09790764341716,117.88370485859203
458581811,-10,-38.172707133246334,145.09780677165048,117.88370485859203
458581811,0,-38.172665,145.0977059,298.6562987868199
