filename,prefix,frame_num,lat,lon,altitude,heading,left_lane_pixels_bottom,left_lane_pixels_top
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2676.png,FILE210924-101704F,2676,-38.1990054,145.1228556,90.400000,54.560000,177.98,68.77
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2688.png,FILE210924-101704F,2688,-38.1989932,145.1228778,90.400000,54.290000,257.09,64.14
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2700.png,FILE210924-101704F,2700,-38.1989810,145.1229000,90.400000,54.020000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2712.png,FILE210924-101704F,2712,-38.1989676,145.1229214,90.400000,52.852000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2724.png,FILE210924-101704F,2724,-38.1989542,145.1229428,90.400000,51.684000,121.02,86.57
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2736.png,FILE210924-101704F,2736,-38.1989408,145.1229642,90.400000,50.516000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2748.png,FILE210924-101704F,2748,-38.1989274,145.1229856,90.400000,49.348000,331.06,105.48
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2760.png,FILE210924-101704F,2760,-38.1989140,145.1230070,90.400000,48.180000,325.50,122.12
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2772.png,FILE210924-101704F,2772,-38.1988982,145.1230264,90.400000,46.732000,222.72,56.66
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2784.png,FILE210924-101704F,2784,-38.1988824,145.1230458,90.400000,45.284000,212.17,61.62
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2796.png,FILE210924-101704F,2796,-38.1988666,145.1230652,90.400000,43.836000,281.88,267.16
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2808.png,FILE210924-101704F,2808,-38.1988508,145.1230846,90.400000,42.388000,201.69,263.54
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2820.png,FILE210924-101704F,2820,-38.1988350,145.1231040,90.400000,40.940000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2832.png,FILE210924-101704F,2832,-38.1988162,145.1231202,90.400000,39.100000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2844.png,FILE210924-101704F,2844,-38.1987974,145.1231364,90.400000,37.260000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2856.png,FILE210924-101704F,2856,-38.1987786,145.1231526,90.400000,35.420000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2868.png,FILE210924-101704F,2868,-38.1987598,145.1231688,90.400000,33.580000,217.98,121.13
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2880.png,FILE210924-101704F,2880,-38.1987410,145.1231850,90.400000,31.740000,216.57,155.29
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2892.png,FILE210924-101704F,2892,-38.1987202,145.1231996,90.400000,30.952000,256.82,152.96
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2904.png,FILE210924-101704F,2904,-38.1986994,145.1232142,90.400000,30.164000,170.15,55.46
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2916.png,FILE210924-101704F,2916,-38.1986786,145.1232288,90.400000,29.376000,229.91,126.42
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2928.png,FILE210924-101704F,2928,-38.1986578,145.1232434,90.400000,28.588000,203.95,92.41
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2940.png,FILE210924-101704F,2940,-38.1986370,145.1232580,90.400000,27.800000,218.05,93.74
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2952.png,FILE210924-101704F,2952,-38.1986164,145.1232726,90.400000,28.178000,224.59,42.37
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2964.png,FILE210924-101704F,2964,-38.1985958,145.1232872,90.400000,28.556000,219.04,35.96
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2976.png,FILE210924-101704F,2976,-38.1985752,145.1233018,90.400000,28.934000,239.21,27.91
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_2988.png,FILE210924-101704F,2988,-38.1985546,145.1233164,90.400000,29.312000,224.76,33.18
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3000.png,FILE210924-101704F,3000,-38.1985340,145.1233310,90.400000,29.690000,237.88,22.45
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3012.png,FILE210924-101704F,3012,-38.1985138,145.1233482,90.400000,30.780000,210.57,7.21
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3024.png,FILE210924-101704F,3024,-38.1984936,145.1233654,90.400000,31.870000,257.75,3.96
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3036.png,FILE210924-101704F,3036,-38.1984734,145.1233826,90.400000,32.960000,261.26,16.28
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3048.png,FILE210924-101704F,3048,-38.1984532,145.1233998,90.400000,34.050000,258.31,5.53
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3060.png,FILE210924-101704F,3060,-38.1984330,145.1234170,90.400000,35.140000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3072.png,FILE210924-101704F,3072,-38.1984158,145.1234366,90.400000,37.008000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3084.png,FILE210924-101704F,3084,-38.1983986,145.1234562,90.400000,38.876000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3096.png,FILE210924-101704F,3096,-38.1983814,145.1234758,90.400000,40.744000,227.15,28.75
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3108.png,FILE210924-101704F,3108,-38.1983642,145.1234954,90.400000,42.612000,246.61,45.46
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3120.png,FILE210924-101704F,3120,-38.1983470,145.1235150,90.400000,44.480000,284.75,47.62
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3132.png,FILE210924-101704F,3132,-38.1983308,145.1235366,90.400000,44.996000,280.71,22.57
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3144.png,FILE210924-101704F,3144,-38.1983146,145.1235582,90.400000,45.512000,284.04,24.71
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3156.png,FILE210924-101704F,3156,-38.1982984,145.1235798,90.400000,46.028000,239.15,34.47
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3168.png,FILE210924-101704F,3168,-38.1982822,145.1236014,90.400000,46.544000,222.76,41.45
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3180.png,FILE210924-101704F,3180,-38.1982660,145.1236230,90.400000,47.060000,183.32,32.33
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3192.png,FILE210924-101704F,3192,-38.1982504,145.1236444,90.400000,47.110000,271.54,67.94
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3204.png,FILE210924-101704F,3204,-38.1982348,145.1236658,90.400000,47.160000,217.84,0.46
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3216.png,FILE210924-101704F,3216,-38.1982192,145.1236872,90.400000,47.210000,249.13,27.16
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3228.png,FILE210924-101704F,3228,-38.1982036,145.1237086,90.400000,47.260000,258.00,51.19
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3240.png,FILE210924-101704F,3240,-38.1981880,145.1237300,90.400000,47.310000,236.24,77.10
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3252.png,FILE210924-101704F,3252,-38.1981712,145.1237504,90.400000,46.370000,217.34,59.47
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3264.png,FILE210924-101704F,3264,-38.1981544,145.1237708,90.400000,45.430000,220.59,44.31
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3276.png,FILE210924-101704F,3276,-38.1981376,145.1237912,90.400000,44.490000,242.75,86.70
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3288.png,FILE210924-101704F,3288,-38.1981208,145.1238116,90.400000,43.550000,227.33,67.51
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3300.png,FILE210924-101704F,3300,-38.1981040,145.1238320,90.400000,42.610000,223.27,98.68
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3312.png,FILE210924-101704F,3312,-38.1980850,145.1238502,90.400000,41.166000,225.63,152.18
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3324.png,FILE210924-101704F,3324,-38.1980660,145.1238684,90.400000,39.722000,245.65,131.92
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3336.png,FILE210924-101704F,3336,-38.1980470,145.1238866,90.400000,38.278000,243.09,189.30
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3348.png,FILE210924-101704F,3348,-38.1980280,145.1239048,90.400000,36.834000,247.07,200.57
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3360.png,FILE210924-101704F,3360,-38.1980090,145.1239230,90.400000,35.390000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3372.png,FILE210924-101704F,3372,-38.1979870,145.1239388,90.400000,33.936000,249.23,186.24
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3384.png,FILE210924-101704F,3384,-38.1979650,145.1239546,90.400000,32.482000,199.42,178.25
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3396.png,FILE210924-101704F,3396,-38.1979430,145.1239704,90.400000,31.028000,226.02,152.89
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3408.png,FILE210924-101704F,3408,-38.1979210,145.1239862,90.400000,29.574000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3420.png,FILE210924-101704F,3420,-38.1978990,145.1240020,90.400000,28.120000,283.75,202.07
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3432.png,FILE210924-101704F,3432,-38.1978750,145.1240156,90.400000,27.266000,395.48,19.96
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3444.png,FILE210924-101704F,3444,-38.1978510,145.1240292,90.400000,26.412000,172.84,44.85
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3456.png,FILE210924-101704F,3456,-38.1978270,145.1240428,90.400000,25.558000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3468.png,FILE210924-101704F,3468,-38.1978030,145.1240564,90.400000,24.704000,28.81,12.39
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3480.png,FILE210924-101704F,3480,-38.1977790,145.1240700,90.400000,23.850000,142.26,25.90
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3492.png,FILE210924-101704F,3492,-38.1977550,145.1240782,90.400000,22.742000,0.68,0.09
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3504.png,FILE210924-101704F,3504,-38.1977310,145.1240864,90.400000,21.634000,149.71,92.90
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3516.png,FILE210924-101704F,3516,-38.1977070,145.1240946,90.400000,20.526000,124.30,39.25
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3528.png,FILE210924-101704F,3528,-38.1976830,145.1241028,90.400000,19.418000,68.97,41.82
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3540.png,FILE210924-101704F,3540,-38.1976590,145.1241110,90.400000,18.310000,62.47,30.12
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3552.png,FILE210924-101704F,3552,-38.1976590,145.1241110,90.400000,18.310000,1.28,1.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3564.png,FILE210924-101704F,3564,-38.1976590,145.1241110,90.400000,18.310000,4.28,3.45
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3576.png,FILE210924-101704F,3576,-38.1976590,145.1241110,90.400000,18.310000,0.67,1.18
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3588.png,FILE210924-101704F,3588,-38.1976590,145.1241110,90.400000,18.310000,3.30,1.17
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101704F_3600.png,FILE210924-101704F,3600,-38.1976590,145.1241110,90.400000,18.310000,5.11,3.67
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0000.png,FILE210924-101804F,0,-38.1975420,145.1241560,138.900000,17.920000,14.10,6.36
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0012.png,FILE210924-101804F,12,-38.1975190,145.1241656,138.900000,17.908000,102.01,30.32
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0024.png,FILE210924-101804F,24,-38.1974960,145.1241752,138.900000,17.896000,160.33,91.73
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0036.png,FILE210924-101804F,36,-38.1974730,145.1241848,138.900000,17.884000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0048.png,FILE210924-101804F,48,-38.1974500,145.1241944,138.900000,17.872000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0060.png,FILE210924-101804F,60,-38.1974270,145.1242040,138.900000,17.860000,264.55,88.91
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0072.png,FILE210924-101804F,72,-38.1974050,145.1242132,138.900000,17.902000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0084.png,FILE210924-101804F,84,-38.1973830,145.1242224,138.900000,17.944000,144.35,79.09
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0096.png,FILE210924-101804F,96,-38.1973610,145.1242316,138.900000,17.986000,112.91,25.90
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0108.png,FILE210924-101804F,108,-38.1973390,145.1242408,138.900000,18.028000,143.58,31.81
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0120.png,FILE210924-101804F,120,-38.1973170,145.1242500,138.900000,18.070000,329.75,29.84
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0132.png,FILE210924-101804F,132,-38.1972954,145.1242590,138.900000,17.564000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0144.png,FILE210924-101804F,144,-38.1972738,145.1242680,138.900000,17.058000,171.60,73.96
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0156.png,FILE210924-101804F,156,-38.1972522,145.1242770,138.900000,16.552000,194.81,81.40
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0168.png,FILE210924-101804F,168,-38.1972306,145.1242860,138.900000,16.046000,196.42,67.22
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0180.png,FILE210924-101804F,180,-38.1972090,145.1242950,138.900000,15.540000,223.71,86.08
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0192.png,FILE210924-101804F,192,-38.1971878,145.1243024,138.900000,14.798000,105.95,69.38
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0204.png,FILE210924-101804F,204,-38.1971666,145.1243098,138.900000,14.056000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0216.png,FILE210924-101804F,216,-38.1971454,145.1243172,138.900000,13.314000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0228.png,FILE210924-101804F,228,-38.1971242,145.1243246,138.900000,12.572000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0240.png,FILE210924-101804F,240,-38.1971030,145.1243320,138.900000,11.830000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0252.png,FILE210924-101804F,252,-38.1970808,145.1243358,138.900000,10.396000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0264.png,FILE210924-101804F,264,-38.1970586,145.1243396,138.900000,8.962000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0276.png,FILE210924-101804F,276,-38.1970364,145.1243434,138.900000,7.528000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0288.png,FILE210924-101804F,288,-38.1970142,145.1243472,138.900000,6.094000,22.78,41.26
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0300.png,FILE210924-101804F,300,-38.1969920,145.1243510,138.900000,4.660000,21.47,52.41
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0312.png,FILE210924-101804F,312,-38.1969698,145.1243498,138.900000,74.778000,17.95,47.12
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0324.png,FILE210924-101804F,324,-38.1969476,145.1243486,138.900000,144.896000,20.18,53.79
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0336.png,FILE210924-101804F,336,-38.1969254,145.1243474,138.900000,215.014000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0348.png,FILE210924-101804F,348,-38.1969032,145.1243462,138.900000,285.132000,8.91,27.86
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0360.png,FILE210924-101804F,360,-38.1968810,145.1243450,138.900000,355.250000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0372.png,FILE210924-101804F,372,-38.1968586,145.1243410,138.900000,354.470000,86.18,59.40
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0384.png,FILE210924-101804F,384,-38.1968362,145.1243370,138.900000,353.690000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0396.png,FILE210924-101804F,396,-38.1968138,145.1243330,138.900000,352.910000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0408.png,FILE210924-101804F,408,-38.1967914,145.1243290,138.900000,352.130000,252.65,45.32
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0420.png,FILE210924-101804F,420,-38.1967690,145.1243250,138.900000,351.350000,182.25,63.47
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0432.png,FILE210924-101804F,432,-38.1967450,145.1243198,138.900000,350.840000,230.74,49.92
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0444.png,FILE210924-101804F,444,-38.1967210,145.1243146,138.900000,350.330000,220.13,40.52
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0456.png,FILE210924-101804F,456,-38.1966970,145.1243094,138.900000,349.820000,196.94,17.56
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0468.png,FILE210924-101804F,468,-38.1966730,145.1243042,138.900000,349.310000,216.99,8.19
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0480.png,FILE210924-101804F,480,-38.1966490,145.1242990,138.900000,348.800000,232.34,24.40
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0492.png,FILE210924-101804F,492,-38.1966256,145.1242932,138.900000,348.864000,145.21,35.23
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0504.png,FILE210924-101804F,504,-38.1966022,145.1242874,138.900000,348.928000,153.40,52.31
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0516.png,FILE210924-101804F,516,-38.1965788,145.1242816,138.900000,348.992000,203.63,54.91
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0528.png,FILE210924-101804F,528,-38.1965554,145.1242758,138.900000,349.056000,181.15,53.50
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0540.png,FILE210924-101804F,540,-38.1965320,145.1242700,138.900000,349.120000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0552.png,FILE210924-101804F,552,-38.1965090,145.1242642,138.900000,348.888000,142.28,50.26
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0564.png,FILE210924-101804F,564,-38.1964860,145.1242584,138.900000,348.656000,138.95,53.43
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0576.png,FILE210924-101804F,576,-38.1964630,145.1242526,138.900000,348.424000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0588.png,FILE210924-101804F,588,-38.1964400,145.1242468,138.900000,348.192000,153.75,47.53
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0600.png,FILE210924-101804F,600,-38.1964170,145.1242410,138.900000,347.960000,171.23,48.60
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0612.png,FILE210924-101804F,612,-38.1963938,145.1242348,138.900000,347.900000,197.38,39.86
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0624.png,FILE210924-101804F,624,-38.1963706,145.1242286,138.900000,347.840000,316.10,25.38
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_mount_eliza\split\FILE210924-101804F_0636.png,FILE210924-101804F,636,-38.1963474,145.1242224,138.900000,347.780000,274.79,50.44
